date,produto_cat,uf_cat,vendas,faturamento
2024-08-12,135,6,14,9002.0
2024-08-19,135,6,7,4501.0
2024-08-26,135,6,11,7073.0
2024-09-02,135,6,13,8359.0
2024-09-09,135,6,7,4501.0
2024-10-07,135,6,24,15432.0
2024-11-18,135,6,1,969.0
2023-02-20,136,2,1,650.0
2024-03-25,136,2,1,630.0
2024-04-15,136,2,1,580.0
2024-05-13,136,2,2,1220.0
2024-05-27,136,2,1,590.0
2024-07-29,136,2,2,1280.0
2024-09-30,136,2,1,632.0
2024-12-09,136,2,1,670.0
2022-06-06,136,3,1,575.0
2022-10-31,136,3,2,1531.75
2022-04-25,136,5,5,2585.0
2022-07-04,136,5,4,2068.0
2023-06-19,136,5,4,2300.0
2023-09-11,136,5,10,5750.0
2022-02-21,136,6,10,4400.0
2022-07-04,136,6,1,595.0
2022-09-12,136,6,1,850.0
2022-11-21,136,6,4,2380.0
2023-03-13,136,6,10,6320.0
2023-06-19,136,6,1,632.0
2023-07-10,136,6,10,6320.0
2023-08-28,136,6,13,8380.16
2023-10-16,136,6,1,624.78
2024-03-11,136,6,20,12640.0
2024-06-24,136,6,20,12640.0
2024-09-16,136,6,30,18960.0
2020-02-03,137,6,4,1716.0
2020-02-10,137,6,12,5148.0
2020-02-24,137,6,4,1716.0
2020-04-27,137,6,3,1287.0
2020-05-11,137,6,2,858.0
2020-06-22,137,6,8,3992.0
2020-07-13,137,6,1,429.0
2020-07-20,137,6,1,429.0
2020-08-10,137,6,1,429.0
2020-08-17,137,6,2,858.0
2020-08-31,137,6,7,3003.0
2020-09-28,137,6,4,1716.0
2020-10-12,137,6,6,2574.0
2020-10-19,137,6,5,2145.0
2021-02-15,137,6,5,2145.0
2021-02-22,137,6,5,2145.0
2021-03-15,137,6,3,1287.0
2021-04-19,137,6,9,3861.0
2021-04-26,137,6,4,1716.0
2021-06-07,137,6,5,2145.0
2021-06-14,137,6,5,2145.0
2021-09-13,137,6,8,3712.0
2021-09-27,137,6,8,3712.0
2021-10-25,137,6,20,9280.0
2021-11-22,137,6,20,9280.0
2022-02-14,137,6,7,3248.0
2022-03-07,137,6,13,6032.0
2022-03-14,137,6,4,1856.0
2022-03-28,137,6,19,8816.0
2022-09-19,137,6,1,692.08
2023-05-15,137,6,4,2528.0
2023-07-03,137,6,6,3792.0
2023-07-17,137,6,6,3792.0
2023-09-04,137,6,12,7584.0
2023-10-16,137,6,6,3792.0
2023-11-27,137,6,6,3792.0
2024-03-18,137,6,1,686.72
2024-03-25,137,6,5,3160.0
2024-04-01,137,6,1,632.0
2024-05-27,137,6,6,3792.0
2024-06-10,137,6,6,3792.0
2024-07-01,137,6,6,3792.0
2024-08-05,137,6,6,3792.0
2024-09-02,137,6,6,3792.0
2024-10-21,137,6,6,3792.0
2024-11-04,137,6,6,3792.0
2024-12-02,137,6,6,3792.0
2022-01-03,138,4,5,2425.0
2022-02-14,138,4,5,2425.0
2022-04-25,138,4,10,4850.0
2022-08-08,138,4,10,4990.0
2022-11-21,138,4,20,10400.0
2023-02-13,138,4,5,2600.0
2023-04-17,138,4,16,8320.0
2023-07-03,138,4,10,5200.0
2023-08-07,138,4,5,2600.0
2023-10-02,138,4,15,7800.0
2023-11-20,138,4,30,15600.0
2024-11-25,138,4,6,3120.0
2024-04-15,139,2,1,580.0
2021-08-30,139,6,20,9089.07
2022-05-30,139,6,20,9089.07
2022-06-06,139,6,20,9089.07
2024-02-19,139,6,15,8964.29
2022-07-18,140,2,2,1150.0
2022-12-19,140,2,1,630.0
2023-05-22,140,2,1,630.0
2023-07-03,140,2,1,630.0
2023-12-11,140,2,1,632.0
2024-01-15,140,2,1,630.0
2024-12-09,140,2,2,1440.0
2024-04-15,140,3,2,1264.0
2024-05-06,140,3,1,632.0
2024-06-10,140,3,1,632.0
2019-12-30,140,4,7,2737.0
2020-01-06,140,4,8,3128.0
2020-03-30,140,4,7,2737.0
2020-06-29,140,4,10,4130.0
2020-10-05,140,4,8,3304.0
2020-11-23,140,4,10,4130.0
2021-01-11,140,4,8,3304.0
2021-02-08,140,4,2,826.0
2021-03-01,140,4,16,6608.0
2021-06-07,140,4,10,4130.0
2021-09-13,140,4,10,4680.0
2021-10-04,140,4,9,4212.0
2021-12-06,140,4,5,2340.0
2022-01-10,140,4,10,4680.0
2022-02-14,140,4,3,1404.0
2022-03-14,140,4,17,7956.0
2022-05-23,140,4,12,6180.0
2022-11-07,140,4,12,7584.0
2023-01-09,140,4,5,2575.0
2023-01-30,140,4,5,2575.0
2023-02-27,140,4,5,2575.0
2023-04-10,140,4,5,2575.0
2023-05-01,140,4,5,2575.0
2023-06-19,140,4,5,2575.0
2023-07-10,140,4,5,2575.0
2023-07-31,140,4,5,2575.0
2023-09-04,140,4,5,2575.0
2023-10-23,140,4,5,2575.0
2023-11-06,140,4,5,2575.0
2024-02-12,140,4,11,6270.0
2024-03-18,140,4,13,6695.0
2024-03-25,140,4,6,3090.0
2024-04-15,140,4,24,12360.0
2024-07-08,140,4,8,4120.0
2024-08-05,140,4,9,4635.0
2024-09-16,140,4,5,2575.0
2024-09-23,140,4,15,7725.0
2024-12-02,140,4,6,3090.0
2024-02-19,140,5,1,695.0
2021-05-17,140,6,1,525.0
2021-08-09,140,6,2,1116.97
2022-05-02,140,6,3,1545.0
2022-06-06,140,6,5,2819.8
2023-02-06,140,6,5,3756.79
2023-02-27,140,6,1,632.0
2023-04-10,140,6,2,1136.0
2023-08-28,140,6,1,686.72
2024-03-25,140,6,1,617.18
2024-05-20,140,6,1,751.91
2024-05-27,140,6,4,3007.65
2024-08-12,140,6,1,695.0
2024-12-09,140,6,1,790.0
2021-03-15,141,1,5,2673.92
2021-05-10,141,2,1,450.0
2021-06-07,141,2,3,1380.0
2021-06-14,141,2,1,450.0
2021-09-13,141,2,6,2700.0
2021-09-20,141,2,9,4050.0
2021-10-04,141,2,2,1000.0
2021-10-18,141,2,4,1980.0
2021-11-15,141,2,1,450.0
2022-01-31,141,2,1,495.0
2022-02-28,141,2,7,3465.0
2022-04-04,141,2,1,520.0
2022-05-23,141,2,3,1560.0
2022-05-30,141,2,2,1120.0
2022-06-06,141,2,12,6675.0
2022-06-20,141,2,1,550.0
2022-07-11,141,2,5,2750.0
2022-07-18,141,2,3,1650.0
2022-07-25,141,2,1,570.0
2022-08-08,141,2,3,1650.0
2022-08-29,141,2,7,3850.0
2022-09-26,141,2,11,6270.0
2022-10-17,141,2,4,2280.0
2022-10-24,141,2,4,2528.0
2022-11-07,141,2,5,2850.0
2022-12-05,141,2,1,570.0
2022-12-19,141,2,6,3420.0
2023-01-16,141,2,3,1710.0
2023-01-23,141,2,3,1710.0
2023-01-30,141,2,8,4560.0
2023-02-13,141,2,1,570.0
2023-02-20,141,2,6,3440.0
2023-02-27,141,2,3,1770.0
2023-03-06,141,2,11,6490.0
2023-03-20,141,2,2,1180.0
2023-04-03,141,2,2,1264.0
2023-04-17,141,2,2,1180.0
2023-05-15,141,2,10,5900.0
2023-05-29,141,2,4,2360.0
2023-06-19,141,2,10,6110.0
2023-07-17,141,2,1,590.0
2023-08-21,141,2,1,590.0
2023-09-11,141,2,8,4720.0
2023-09-18,141,2,2,1200.0
2023-10-23,141,2,7,4200.0
2023-11-13,141,2,5,3000.0
2023-11-20,141,2,4,2400.0
2024-01-08,141,2,1,600.0
2024-01-15,141,2,2,1200.0
2024-01-22,141,2,1,600.0
2024-01-29,141,2,4,2400.0
2024-02-12,141,2,4,2500.0
2024-02-26,141,2,3,1800.0
2024-03-11,141,2,1,600.0
2024-03-18,141,2,8,4864.0
2024-04-22,141,2,3,1800.0
2024-05-06,141,2,5,3032.0
2024-05-20,141,2,5,3040.0
2024-05-27,141,2,4,2400.0
2024-06-10,141,2,2,1220.0
2024-07-08,141,2,7,4340.0
2024-07-22,141,2,2,1220.0
2024-08-05,141,2,7,4250.0
2024-08-12,141,2,1,650.0
2024-08-19,141,2,2,1220.0
2024-08-26,141,2,2,1260.0
2024-09-09,141,2,6,3685.0
2024-09-23,141,2,7,4305.0
2024-10-14,141,2,4,2460.0
2024-10-28,141,2,5,3050.0
2024-11-04,141,2,3,1845.0
2024-11-11,141,2,2,1225.0
2024-11-18,141,2,3,1830.0
2024-12-02,141,2,6,3690.0
2024-12-09,141,2,1,640.0
2024-12-16,141,2,11,6820.0
2020-02-24,141,3,1,850.0
2020-03-02,141,3,5,1990.0
2020-03-23,141,3,5,1990.0
2020-05-11,141,3,3,1194.0
2020-06-01,141,3,1,521.09
2020-06-15,141,3,1,508.97
2020-09-07,141,3,2,1066.41
2021-05-10,141,3,1,547.75
2021-06-07,141,3,1,551.38
2021-10-11,141,3,3,1781.39
2022-02-28,141,3,1,599.86
2022-03-28,141,3,2,1333.01
2022-05-16,141,3,4,2360.0
2023-03-06,141,3,3,1770.0
2023-05-08,141,3,1,765.88
2023-10-23,141,3,2,1531.75
2023-11-06,141,3,1,765.88
2023-11-13,141,3,2,1531.75
2023-11-20,141,3,1,632.0
2020-05-11,141,4,3,1508.73
2020-05-25,141,4,2,1005.82
2020-07-20,141,4,3,1508.73
2020-09-21,141,4,3,1508.73
2020-11-23,141,4,3,1508.73
2021-02-01,141,4,3,1639.61
2021-02-15,141,4,3,1639.61
2021-07-26,141,4,3,1799.57
2022-05-02,141,4,2,1393.6
2022-08-22,141,4,3,1725.0
2022-11-14,141,4,1,632.0
2023-02-20,141,4,1,632.0
2023-08-28,141,4,2,1264.0
2023-10-23,141,4,5,3160.0
2021-01-11,141,5,1,478.64
2021-03-22,141,5,1,543.51
2021-06-28,141,5,1,398.7
2021-09-13,141,5,3,1335.0
2022-03-07,141,5,6,2670.0
2022-03-28,141,5,5,2225.0
2022-04-25,141,5,5,2585.0
2022-08-29,141,5,6,3450.0
2023-04-03,141,5,8,4600.0
2024-10-07,141,5,1,632.0
2024-11-18,141,5,3,1822.5
2020-04-20,141,6,1,390.0
2020-07-20,141,6,1,390.0
2020-08-17,141,6,1,390.0
2020-08-31,141,6,1,466.88
2020-09-07,141,6,1,390.0
2021-01-11,141,6,1,390.0
2021-09-13,141,6,1,495.0
2021-10-04,141,6,2,1037.05
2021-12-06,141,6,1,495.0
2021-12-13,141,6,1,495.0
2022-02-07,141,6,1,495.0
2022-03-07,141,6,1,510.0
2022-04-04,141,6,3,1724.73
2022-05-09,141,6,1,629.66
2022-06-20,141,6,2,1149.82
2022-07-04,141,6,1,629.66
2022-08-22,141,6,3,2076.25
2022-11-14,141,6,1,632.0
2022-12-19,141,6,1,632.0
2023-02-27,141,6,1,632.0
2023-03-06,141,6,2,1200.0
2023-05-29,141,6,1,632.0
2023-06-12,141,6,1,632.0
2023-06-19,141,6,3,2060.16
2023-07-17,141,6,2,1264.0
2023-08-28,141,6,1,632.0
2023-09-11,141,6,1,632.0
2023-12-18,141,6,2,1373.44
2024-01-15,141,6,1,632.0
2024-01-22,141,6,1,686.72
2024-01-29,141,6,1,686.72
2024-02-19,141,6,3,1896.0
2024-04-08,141,6,1,632.0
2024-06-03,141,6,2,1264.0
2024-07-15,141,6,1,632.0
2024-07-22,141,6,1,632.0
2024-08-12,141,6,1,632.0
2024-08-26,141,6,1,619.35
2024-09-30,141,6,1,632.0
2024-12-09,141,6,1,632.0
2020-05-18,142,2,2,790.0
2020-06-15,142,2,4,1580.0
2020-08-10,142,2,6,2370.0
2020-11-23,142,2,6,2370.0
2021-09-06,142,2,10,4460.0
2022-08-22,142,2,1,650.0
2022-11-07,142,2,4,2280.0
2023-03-06,142,2,1,590.0
2023-09-11,142,2,1,600.0
2023-10-30,142,2,1,600.0
2024-02-19,142,2,1,630.0
2024-02-26,142,2,1,600.0
2024-03-18,142,2,6,3594.0
2024-05-13,142,2,1,610.0
2024-08-05,142,2,1,610.0
2021-10-04,142,3,3,1810.47
2022-04-04,142,3,1,618.03
2022-08-15,142,3,1,1332.36
2020-05-18,142,5,2,1017.94
2020-11-30,142,5,5,2484.25
2021-01-11,142,5,1,478.64
2021-06-28,142,5,2,796.7
2021-07-26,142,5,6,2694.0
2022-02-14,142,5,5,2475.0
2022-03-28,142,5,4,2024.0
2022-05-02,142,5,3,1725.0
2022-06-06,142,5,3,1725.0
2023-05-22,142,5,3,1896.0
2022-10-17,142,6,2,1267.0
2024-02-26,142,6,1,1422.0
2024-05-13,142,6,1,686.72
2024-06-17,142,6,1,755.17
2024-07-29,142,6,1,733.44
2020-05-18,143,2,4,1580.0
2021-02-01,143,2,12,4860.0
2021-05-31,143,2,24,9720.0
2022-03-07,143,2,10,4700.0
2022-03-28,143,2,10,4700.0
2022-05-02,143,2,1,550.0
2022-08-15,143,2,20,11000.0
2022-09-05,143,2,1,580.0
2023-02-13,143,2,1,570.0
2023-02-27,143,2,1,630.0
2023-09-18,143,2,6,3540.0
2023-09-25,143,2,1,630.0
2023-10-09,143,2,3,1770.0
2023-10-16,143,2,2,1140.0
2023-11-06,143,2,10,5700.0
2023-11-27,143,2,1,630.0
2023-12-04,143,2,1,610.0
2024-01-29,143,2,2,1260.0
2024-03-25,143,2,1,630.0
2024-04-29,143,2,1,630.0
2024-06-17,143,2,1,570.0
2024-06-24,143,2,2,1220.0
2024-07-22,143,2,10,6320.0
2024-12-09,143,2,1,620.0
2020-05-18,143,3,5,2544.84
2021-02-01,143,3,3,1526.91
2021-06-28,143,3,3,1635.97
2021-10-04,143,3,3,1810.47
2022-02-28,143,3,8,4817.03
2022-07-04,143,3,5,3605.19
2022-09-26,143,3,2,1264.0
2022-10-24,143,3,4,2528.0
2022-10-31,143,3,4,2528.0
2023-03-27,143,3,6,3792.0
2023-05-01,143,3,2,1531.75
2023-05-08,143,3,1,765.88
2023-05-29,143,3,3,1896.0
2023-12-11,143,3,2,1531.75
2022-07-04,143,6,1,650.0
2024-07-15,143,6,1,733.44
2019-12-30,144,2,3,4125.0
2021-07-26,144,2,1,1523.0
2024-10-14,144,2,2,4100.0
2022-10-31,144,3,2,3790.0
2022-11-14,144,3,5,9475.0
2023-06-19,144,5,1,1799.0
2024-11-18,144,5,2,4140.0
2020-02-10,144,6,12,13020.0
2020-03-02,144,6,1,1395.0
2020-04-27,144,6,5,5425.0
2020-06-01,144,6,20,21700.0
2020-06-08,144,6,15,16275.0
2020-07-06,144,6,1,1590.0
2020-07-20,144,6,19,20615.0
2020-07-27,144,6,10,10850.0
2020-08-24,144,6,24,26040.0
2020-09-21,144,6,20,21700.0
2020-09-28,144,6,30,32550.0
2020-11-09,144,6,20,23700.0
2020-11-16,144,6,11,13295.0
2020-12-07,144,6,24,28440.0
2021-03-08,144,6,30,35550.0
2021-04-12,144,6,6,7110.0
2021-05-17,144,6,23,27255.0
2021-06-14,144,6,13,15405.0
2021-06-21,144,6,27,33966.0
2021-07-05,144,6,20,25160.0
2021-08-09,144,6,17,21386.0
2021-09-06,144,6,30,37740.0
2021-09-27,144,6,16,20128.0
2021-10-18,144,6,34,46172.0
2021-11-15,144,6,13,17654.0
2021-11-29,144,6,13,18016.0
2021-12-20,144,6,48,65184.0
2022-01-31,144,6,4,5432.0
2022-02-14,144,6,4,7300.0
2022-03-21,144,6,6,10950.0
2022-04-25,144,6,8,14600.0
2022-05-02,144,6,32,43456.0
2022-05-30,144,6,24,32592.0
2022-06-13,144,6,64,91582.0
2022-06-27,144,6,19,30939.0
2022-07-11,144,6,50,74900.0
2022-09-19,144,6,45,67410.0
2022-09-26,144,6,100,149800.0
2022-10-31,144,6,5,7490.0
2022-11-28,144,6,23,36731.0
2023-01-16,144,6,30,47910.0
2023-01-23,144,6,35,55895.0
2023-02-13,144,6,12,19164.0
2023-04-17,144,6,2,3790.0
2023-04-24,144,6,36,57492.0
2023-06-12,144,6,64,102208.0
2023-07-24,144,6,10,15970.0
2023-08-28,144,6,43,68671.0
2023-09-25,144,6,47,75059.0
2023-11-27,144,6,50,79850.0
2023-12-11,144,6,50,79850.0
2024-02-05,144,6,4,7440.0
2024-05-27,144,6,100,164400.0
2024-06-10,144,6,1,2200.0
2024-06-24,144,6,2,4400.0
2024-07-15,144,6,100,164400.0
2024-07-29,144,6,2,4400.0
2024-08-05,144,6,2,4400.0
2024-08-26,144,6,95,156180.0
2024-09-02,144,6,1,2200.0
2024-09-16,144,6,5,11000.0
2024-10-07,144,6,5,8220.0
2024-10-14,144,6,1,2150.0
2024-12-09,144,6,50,82200.0
2024-12-16,144,6,50,82200.0
2020-08-10,145,2,5,2145.0
2022-06-20,145,2,4,2200.0
2022-08-15,145,2,1,630.0
2022-12-19,145,2,1,570.0
2023-06-12,145,2,1,600.0
2023-06-19,145,2,1,590.0
2023-08-21,145,2,1,600.0
2023-09-11,145,2,2,1220.0
2023-12-18,145,2,2,1240.0
2024-01-15,145,2,4,2380.0
2024-01-29,145,2,3,1860.0
2024-02-26,145,2,3,1800.0
2024-05-06,145,2,4,2400.0
2024-08-05,145,2,3,1800.0
2024-09-09,145,2,1,615.0
2024-09-23,145,2,5,3075.0
2024-10-07,145,2,1,650.0
2024-10-14,145,2,2,1290.0
2024-11-04,145,2,3,1845.0
2024-12-02,145,2,2,1230.0
2024-12-16,145,2,5,3075.0
2020-01-20,145,3,1,419.0
2020-03-09,145,3,1,419.0
2020-11-30,145,3,1,419.0
2021-01-11,145,3,1,419.0
2021-07-19,145,3,1,455.0
2022-05-16,145,3,1,510.0
2024-02-12,145,3,2,1532.0
2024-05-27,145,4,1,859.86
2021-09-13,145,5,5,2425.0
2022-04-18,145,5,5,2425.0
2022-05-16,145,5,14,7580.0
2022-10-03,145,5,9,5403.0
2022-11-07,145,5,6,3792.0
2022-12-05,145,5,1,632.0
2023-02-06,145,5,5,3160.0
2023-04-03,145,5,6,3450.0
2023-07-17,145,5,3,1896.0
2023-12-11,145,5,4,2528.0
2024-04-08,145,5,6,3792.0
2024-07-01,145,5,2,1215.0
2024-12-09,145,5,6,3767.5
2020-03-23,145,6,2,888.17
2020-10-19,145,6,4,1660.0
2020-11-23,145,6,2,933.77
2021-02-01,145,6,2,938.0
2021-03-15,145,6,1,468.0
2021-09-27,145,6,4,2040.0
2022-08-08,145,6,1,651.56
2022-09-05,145,6,4,2528.0
2022-09-19,145,6,1,632.0
2022-10-24,145,6,2,1264.0
2022-12-12,145,6,1,692.08
2023-03-20,145,6,2,1264.0
2023-05-01,145,6,3,1896.0
2023-05-15,145,6,3,1896.0
2023-05-22,145,6,3,1896.0
2023-06-19,145,6,3,2060.16
2023-07-10,145,6,3,1896.0
2023-10-16,145,6,3,1896.0
2023-11-27,145,6,3,1896.0
2023-12-11,145,6,3,1896.0
2024-03-25,145,6,1,632.0
2024-04-29,145,6,6,3792.0
2024-07-08,145,6,2,1350.0
2024-11-04,145,6,2,1350.0
2020-07-06,146,2,10,3950.0
2020-11-23,146,2,12,4740.0
2021-02-01,146,2,20,8100.0
2021-05-31,146,2,40,16200.0
2022-08-15,146,2,10,5500.0
2023-08-14,146,2,3,1770.0
2023-09-04,146,2,12,6840.0
2024-07-22,146,2,12,7584.0
2022-07-04,146,4,1,721.04
2021-03-15,147,1,5,2622.72
2024-07-01,147,2,1,615.0
2024-09-09,147,2,1,615.0
2022-05-09,147,4,1,575.0
2022-05-09,147,5,5,2585.0
2024-03-04,147,5,6,3450.0
2020-02-17,147,6,2,931.6
2020-03-02,147,6,2,858.0
2020-05-11,147,6,1,390.0
2020-05-18,147,6,1,465.8
2020-07-13,147,6,2,780.0
2020-08-31,147,6,1,390.0
2020-09-14,147,6,1,390.0
2020-10-19,147,6,2,931.6
2020-12-07,147,6,2,780.0
2021-02-22,147,6,4,1560.0
2021-05-10,147,6,1,429.0
2021-05-31,147,6,1,489.5
2021-06-28,147,6,1,450.0
2021-07-12,147,6,1,450.0
2021-07-19,147,6,1,542.05
2021-12-06,147,6,1,489.5
2022-02-07,147,6,1,495.0
2022-06-20,147,6,1,596.81
2022-07-04,147,6,6,3580.87
2022-11-21,147,6,2,1190.0
2022-12-12,147,6,4,2582.17
2023-02-06,147,6,1,599.0
2023-02-13,147,6,4,2570.42
2023-03-06,147,6,2,1198.0
2023-04-24,147,6,2,1198.0
2023-06-19,147,6,1,599.0
2023-07-31,147,6,1,599.0
2023-10-23,147,6,1,599.0
2024-01-15,147,6,3,1797.0
2024-02-19,147,6,5,3160.0
2024-02-26,147,6,2,1198.0
2024-04-08,147,6,5,3160.0
2024-04-15,147,6,1,599.0
2024-05-06,147,6,1,599.0
2024-05-20,147,6,1,599.0
2024-06-10,147,6,5,3160.0
2024-07-01,147,6,1,632.0
2024-08-12,147,6,1,632.0
2024-08-19,147,6,6,3792.0
2024-09-16,147,6,2,1264.0
2024-10-07,147,6,1,632.0
2024-10-21,147,6,5,3160.0
2024-11-04,147,6,5,3160.0
2024-11-25,147,6,5,3160.0
2024-12-16,147,6,4,2528.0
2022-05-09,148,4,12,5890.0
2022-05-23,148,4,10,4850.0
2022-12-12,148,4,12,6240.0
2023-02-13,148,4,5,2600.0
2023-03-27,148,4,5,2600.0
2023-04-10,148,4,6,3120.0
2023-04-17,148,4,5,2600.0
2023-07-10,148,4,3,1560.0
2023-09-18,148,4,10,5200.0
2023-10-02,148,4,10,5200.0
2023-11-20,148,4,10,5200.0
2020-10-12,148,6,1,345.0
2024-05-13,148,6,1,572.0
2024-10-14,149,2,1,1900.0
2022-07-25,149,5,1,1850.0
2022-10-24,149,5,2,3700.0
2020-07-20,149,6,1,1397.0
2021-01-11,149,6,3,4947.0
2021-04-05,149,6,7,11588.0
2021-04-19,149,6,3,4947.0
2021-05-24,149,6,4,6776.0
2021-09-27,149,6,3,5082.0
2021-10-04,149,6,7,11858.0
2021-11-15,149,6,1,1694.0
2021-11-22,149,6,8,14644.0
2022-01-10,149,6,13,21797.0
2022-03-14,149,6,10,17093.0
2022-04-25,149,6,5,8245.0
2022-05-02,149,6,4,6776.0
2022-05-09,149,6,6,10164.0
2022-06-13,149,6,10,18500.0
2022-07-25,149,6,10,18000.0
2022-10-17,149,6,5,9240.0
2022-12-19,149,6,2,3696.0
2023-02-27,149,6,4,7529.0
2023-03-27,149,6,14,26310.0
2023-04-10,149,6,1,1790.0
2023-05-08,149,6,5,9925.0
2023-07-03,149,6,6,11910.0
2023-08-21,149,6,8,15880.0
2023-11-20,149,6,5,9925.0
2023-12-11,149,6,2,3970.0
2024-01-15,149,6,3,5955.0
2024-03-25,149,6,2,3970.0
2024-05-13,149,6,10,20475.0
2024-07-15,149,6,6,12600.0
2024-08-12,149,6,1,2050.0
2024-10-14,149,6,4,8600.0
2024-10-28,149,6,1,2060.0
2024-11-04,149,6,5,8500.0
2021-02-08,150,2,2,180.0
2021-09-27,150,2,1,80.0
2021-11-15,150,2,2,180.0
2021-11-22,150,2,1,81.0
2022-05-02,150,2,1,80.0
2022-11-07,150,2,3,252.48
2022-12-19,150,2,4,374.43
2023-02-06,150,2,1,95.0
2023-06-26,150,2,2,196.0
2023-07-17,150,2,2,190.01
2023-09-11,150,2,1,87.95
2023-10-09,150,2,1,85.0
2024-03-04,150,2,2,180.0
2024-03-18,150,2,3,255.0
2024-10-14,150,2,13,1113.86
2020-02-17,150,3,2,522.03
2020-09-14,150,3,2,538.0
2021-10-25,150,3,6,664.46
2022-01-03,150,3,10,1252.46
2022-08-15,150,3,2,446.04
2023-03-27,150,3,2,241.96
2023-05-01,150,3,6,883.95
2024-06-10,150,3,1,99.94
2021-01-25,150,5,1,87.67
2021-11-22,150,5,5,405.76
2023-08-28,150,5,5,436.58
2024-03-04,150,5,2,175.89
2024-11-18,150,5,2,175.89
2021-03-08,150,6,2,296.01
2021-11-29,150,6,2,333.01
2022-02-21,150,6,1,164.04
2023-12-18,150,6,3,263.84
2024-03-11,150,6,1,91.04
2024-09-30,150,6,2,215.64
2024-10-21,150,6,10,894.2
2024-11-25,150,6,5,569.04
2024-12-16,150,6,5,569.04
